data,inizio sintomi,prelievo/diagnosi
2020-07-31,36,
2020-08-01,48,
2020-08-02,54,
2020-08-03,95,
2020-08-04,128,
2020-08-05,155,
2020-08-06,174,391
2020-08-07,168,496
2020-08-08,220,341
2020-08-09,197,193
2020-08-10,266,485
2020-08-11,240,517
2020-08-12,253,626
2020-08-13,254,548
2020-08-14,276,623
2020-08-15,296,319
2020-08-16,329,302
2020-08-17,493,678
2020-08-18,558,901
2020-08-19,512,1033
2020-08-20,479,1082
2020-08-21,513,1359
2020-08-22,464,987
2020-08-23,444,674
2020-08-24,538,1544
2020-08-25,456,1526
2020-08-26,417,1384
2020-08-27,341,1446
2020-08-28,286,1319
2020-08-29,192,882
2020-08-30,157,470
2020-08-31,155,986
2020-09-01,98,900
2020-09-02,59,632
2020-09-03,20,206
2020-09-04,3,2
