data,inizio sintomi,prelievo/diagnosi
2021-05-25,154,
2021-05-26,178,
2021-05-27,227,
2021-05-28,387,
2021-05-29,486,
2021-05-30,584,
2021-05-31,922,
2021-06-01,1138,3167
2021-06-02,1089,1271
2021-06-03,1086,2757
2021-06-04,1032,3011
2021-06-05,892,2104
2021-06-06,726,981
2021-06-07,882,2214
2021-06-08,710,2155
2021-06-09,743,1837
2021-06-10,722,1806
2021-06-11,554,1826
2021-06-12,510,1170
2021-06-13,500,570
2021-06-14,582,1451
2021-06-15,418,1327
2021-06-16,471,1217
2021-06-17,399,1116
2021-06-18,345,1069
2021-06-19,288,814
2021-06-20,294,360
2021-06-21,317,917
2021-06-22,307,941
2021-06-23,263,781
2021-06-24,198,781
2021-06-25,180,825
2021-06-26,116,606
2021-06-27,82,222
2021-06-28,54,519
2021-06-29,26,242
