data,inizio sintomi,prelievo/diagnosi
2021-01-11,1254,
2021-01-12,1277,
2021-01-13,1701,
2021-01-14,2229,
2021-01-15,3509,
2021-01-16,4038,
2021-01-17,4767,4948
2021-01-18,6375,14324
2021-01-19,5874,14365
2021-01-20,6274,13537
2021-01-21,5422,12697
2021-01-22,5841,13471
2021-01-23,5722,10399
2021-01-24,5217,4835
2021-01-25,6409,14256
2021-01-26,5557,14499
2021-01-27,5474,13254
2021-01-28,5347,12177
2021-01-29,5094,12866
2021-01-30,4806,10128
2021-01-31,4493,4772
2021-02-01,6335,13323
2021-02-02,5231,13840
2021-02-03,5073,13262
2021-02-04,4652,13186
2021-02-05,4404,13517
2021-02-06,4332,10694
2021-02-07,3657,4766
2021-02-08,3878,13685
2021-02-09,3089,14254
2021-02-10,2553,13020
2021-02-11,1720,11621
2021-02-12,898,9000
2021-02-13,377,4253
2021-02-14,80,648
2021-02-15,15,6
