data,inizio sintomi,prelievo/diagnosi
2020-11-12,4660,
2020-11-13,5904,
2020-11-14,6114,
2020-11-15,6504,
2020-11-16,9303,
2020-11-17,8281,
2020-11-18,10791,36543
2020-11-19,9400,34908
2020-11-20,10729,32456
2020-11-21,8401,22666
2020-11-22,7424,10961
2020-11-23,10305,27810
2020-11-24,8475,28673
2020-11-25,8563,26752
2020-11-26,8048,25884
2020-11-27,8303,23611
2020-11-28,7584,17670
2020-11-29,5697,8164
2020-11-30,8505,22054
2020-12-01,8829,22678
2020-12-02,7618,20845
2020-12-03,6956,19464
2020-12-04,6923,19728
2020-12-05,5935,14839
2020-12-06,5083,6193
2020-12-07,6367,18697
2020-12-08,5104,7593
2020-12-09,5549,19301
2020-12-10,4657,19526
2020-12-11,3612,18495
2020-12-12,2178,13133
2020-12-13,1308,5108
2020-12-14,1197,10905
2020-12-15,591,5442
2020-12-16,118,844
2020-12-17,14,20
