data,inizio sintomi,prelievo/diagnosi
2020-09-03,151,
2020-09-04,226,
2020-09-05,263,
2020-09-06,313,
2020-09-07,528,
2020-09-08,469,
2020-09-09,538,1619
2020-09-10,673,1651
2020-09-11,559,1621
2020-09-12,564,1191
2020-09-13,547,587
2020-09-14,783,1639
2020-09-15,765,1808
2020-09-16,710,1560
2020-09-17,722,1690
2020-09-18,719,1854
2020-09-19,724,1234
2020-09-20,732,629
2020-09-21,822,1991
2020-09-22,787,1851
2020-09-23,721,2016
2020-09-24,703,1916
2020-09-25,729,2064
2020-09-26,724,1482
2020-09-27,692,894
2020-09-28,864,2247
2020-09-29,777,2319
2020-09-30,928,2423
2020-10-01,896,2807
2020-10-02,763,2911
2020-10-03,564,2211
2020-10-04,406,1401
2020-10-05,302,2708
2020-10-06,151,1588
2020-10-07,53,501
2020-10-08,1,6
