data,inizio sintomi,prelievo/diagnosi
2022-02-22,292,
2022-02-23,447,
2022-02-24,945,
2022-02-25,2269,
2022-02-26,5041,
2022-02-27,9428,14839
2022-02-28,14498,51563
2022-03-01,13768,35407
2022-03-02,14006,41799
2022-03-03,13345,38907
2022-03-04,13472,41131
2022-03-05,13350,36337
2022-03-06,12903,18916
2022-03-07,19036,65300
2022-03-08,17301,49269
2022-03-09,17675,54572
2022-03-10,17547,53983
2022-03-11,17813,55866
2022-03-12,18247,49484
2022-03-13,18247,25539
2022-03-14,29077,94614
2022-03-15,24315,73052
2022-03-16,24844,81006
2022-03-17,21981,76550
2022-03-18,20495,72815
2022-03-19,18797,59290
2022-03-20,17495,27454
2022-03-21,25178,92629
2022-03-22,19357,65750
2022-03-23,16581,66932
2022-03-24,12634,45816
2022-03-25,8007,41359
2022-03-26,3956,26086
2022-03-27,436,683
2022-03-28,16,1
