data,inizio sintomi,prelievo/diagnosi
2021-05-05,637,
2021-05-06,780,
2021-05-07,1154,
2021-05-08,1504,
2021-05-09,1828,
2021-05-10,2910,
2021-05-11,3030,8309
2021-05-12,2990,7542
2021-05-13,2734,6725
2021-05-14,2453,6595
2021-05-15,2298,5050
2021-05-16,2073,2174
2021-05-17,2407,5538
2021-05-18,2214,5856
2021-05-19,2043,5141
2021-05-20,1865,4450
2021-05-21,1659,4577
2021-05-22,1519,3688
2021-05-23,1496,1502
2021-05-24,1727,3994
2021-05-25,1482,4084
2021-05-26,1399,3709
2021-05-27,1276,3385
2021-05-28,1198,3369
2021-05-29,988,2654
2021-05-30,913,1151
2021-05-31,954,2847
2021-06-01,905,3011
2021-06-02,756,1191
2021-06-03,658,2626
2021-06-04,479,2786
2021-06-05,332,1861
2021-06-06,205,841
2021-06-07,157,1325
2021-06-08,30,556
2021-06-09,3,9
