data,inizio sintomi,prelievo/diagnosi
2021-03-15,3754,
2021-03-16,3820,
2021-03-17,5105,
2021-03-18,6605,
2021-03-19,8761,
2021-03-20,11024,17840
2021-03-21,10097,8453
2021-03-22,12957,23152
2021-03-23,11469,24390
2021-03-24,11023,24117
2021-03-25,10934,23120
2021-03-26,10387,23359
2021-03-27,9441,17313
2021-03-28,8765,8210
2021-03-29,10634,22237
2021-03-30,9150,23286
2021-03-31,7967,21959
2021-04-01,8458,21436
2021-04-02,7434,20284
2021-04-03,6243,15398
2021-04-04,5438,5627
2021-04-05,6015,7214
2021-04-06,6635,18227
2021-04-07,6341,18894
2021-04-08,5981,17433
2021-04-09,4910,16913
2021-04-10,4563,13727
2021-04-11,3909,6587
2021-04-12,4048,15458
2021-04-13,3121,15256
2021-04-14,2319,12966
2021-04-15,1388,10061
2021-04-16,513,5445
2021-04-17,45,1002
2021-04-18,8,2
