data,inizio sintomi,prelievo/diagnosi
2023-01-02,102,
2023-01-03,157,
2023-01-04,203,
2023-01-05,359,
2023-01-06,784,
2023-01-07,1386,
2023-01-08,2541,5009
2023-01-09,4437,20616
2023-01-10,2912,11665
2023-01-11,2596,10259
2023-01-12,2188,8716
2023-01-13,2102,7736
2023-01-14,1750,5995
2023-01-15,1643,2593
2023-01-16,2797,12022
2023-01-17,1990,7139
2023-01-18,1776,7001
2023-01-19,1564,6220
2023-01-20,1462,5335
2023-01-21,1266,3818
2023-01-22,1256,2088
2023-01-23,1990,8329
2023-01-24,1573,5531
2023-01-25,1365,5395
2023-01-26,1325,4706
2023-01-27,1245,4632
2023-01-28,1043,3443
2023-01-29,987,1789
2023-01-30,1518,7073
2023-01-31,1058,4625
2023-02-01,960,4427
2023-02-02,614,3352
2023-02-03,302,2316
2023-02-04,159,1472
2023-02-05,42,97
2023-02-06,1,2
