data,inizio sintomi,prelievo/diagnosi
2020-12-27,1914,
2020-12-28,3093,
2020-12-29,2985,
2020-12-30,4113,
2020-12-31,5146,
2021-01-01,7147,
2021-01-02,7568,15373
2021-01-03,7497,8332
2021-01-04,9676,22503
2021-01-05,8433,24351
2021-01-06,6838,8987
2021-01-07,7038,20973
2021-01-08,6592,20490
2021-01-09,5775,15213
2021-01-10,5396,6721
2021-01-11,6231,16641
2021-01-12,5353,16099
2021-01-13,4950,15032
2021-01-14,4849,14177
2021-01-15,4959,14034
2021-01-16,4622,10665
2021-01-17,4170,4879
2021-01-18,5233,14291
2021-01-19,4517,14334
2021-01-20,4694,13547
2021-01-21,3994,12654
2021-01-22,3930,13431
2021-01-23,3617,10390
2021-01-24,3048,4765
2021-01-25,3147,13745
2021-01-26,2288,13137
2021-01-27,1613,10612
2021-01-28,991,7855
2021-01-29,518,4872
2021-01-30,148,1285
2021-01-31,19,14
