data,inizio sintomi,prelievo/diagnosi
2021-02-24,2825,
2021-02-25,3893,
2021-02-26,5936,
2021-02-27,7262,
2021-02-28,8161,
2021-03-01,14021,21961
2021-03-02,11833,23057
2021-03-03,12097,23866
2021-03-04,11564,22876
2021-03-05,12334,24262
2021-03-06,11574,18107
2021-03-07,10718,8061
2021-03-08,13973,23823
2021-03-09,11643,25850
2021-03-10,12830,25657
2021-03-11,11018,25537
2021-03-12,11412,25184
2021-03-13,10852,19947
2021-03-14,10410,8926
2021-03-15,12780,24146
2021-03-16,10521,25754
2021-03-17,10336,24596
2021-03-18,9363,23764
2021-03-19,9267,23282
2021-03-20,8514,17721
2021-03-21,7418,8416
2021-03-22,8310,22704
2021-03-23,6367,23486
2021-03-24,5225,22381
2021-03-25,3944,20292
2021-03-26,2318,18407
2021-03-27,1212,9390
2021-03-28,445,2159
2021-03-29,104,1898
2021-03-30,2,3
