data,inizio sintomi,prelievo/diagnosi
2021-12-25,4329,
2021-12-26,7089,
2021-12-27,13859,
2021-12-28,17727,
2021-12-29,20577,
2021-12-30,25561,
2021-12-31,30878,131810
2022-01-01,41855,35321
2022-01-02,42601,64325
2022-01-03,60309,209960
2022-01-04,49570,200211
2022-01-05,44092,201179
2022-01-06,36782,69002
2022-01-07,38963,221560
2022-01-08,35826,147131
2022-01-09,36109,68653
2022-01-10,45998,228753
2022-01-11,40305,187641
2022-01-12,37612,170748
2022-01-13,34693,158918
2022-01-14,30663,162716
2022-01-15,28526,130762
2022-01-16,27830,57687
2022-01-17,37234,209758
2022-01-18,33594,170802
2022-01-19,30550,165892
2022-01-20,26564,150965
2022-01-21,22860,149657
2022-01-22,20762,118659
2022-01-23,18677,52012
2022-01-24,24287,147168
2022-01-25,16625,108056
2022-01-26,13119,95956
2022-01-27,8935,60522
2022-01-28,2833,36103
2022-01-29,90,44
