data,inizio sintomi,prelievo/diagnosi
2021-12-20,3077,
2021-12-21,4082,
2021-12-22,6690,
2021-12-23,11256,
2021-12-24,19925,
2021-12-25,26589,
2021-12-26,39957,29229
2021-12-27,56402,110817
2021-12-28,54584,127968
2021-12-29,47417,151881
2021-12-30,39791,158087
2021-12-31,33043,130924
2022-01-01,42853,35118
2022-01-02,42268,63866
2022-01-03,58602,208718
2022-01-04,47078,198153
2022-01-05,41284,196985
2022-01-06,34137,66651
2022-01-07,36229,216586
2022-01-08,33132,144682
2022-01-09,32921,66701
2022-01-10,41437,221814
2022-01-11,36644,180764
2022-01-12,33726,163562
2022-01-13,30550,153378
2022-01-14,26305,157554
2022-01-15,23728,126031
2022-01-16,22741,55083
2022-01-17,28992,189070
2022-01-18,24353,146797
2022-01-19,21569,140859
2022-01-20,15432,122514
2022-01-21,10274,103397
2022-01-22,6242,71179
2022-01-23,2128,17081
2022-01-24,197,101
