data,inizio sintomi,prelievo/diagnosi
2020-07-25,28,
2020-07-26,27,
2020-07-27,48,
2020-07-28,55,
2020-07-29,66,
2020-07-30,80,
2020-07-31,104,309
2020-08-01,136,188
2020-08-02,123,105
2020-08-03,184,415
2020-08-04,183,385
2020-08-05,189,497
2020-08-06,187,390
2020-08-07,173,496
2020-08-08,220,342
2020-08-09,195,192
2020-08-10,264,484
2020-08-11,235,516
2020-08-12,242,624
2020-08-13,246,545
2020-08-14,262,624
2020-08-15,266,316
2020-08-16,295,299
2020-08-17,432,667
2020-08-18,490,879
2020-08-19,422,1006
2020-08-20,366,1048
2020-08-21,375,1316
2020-08-22,299,923
2020-08-23,277,591
2020-08-24,248,1330
2020-08-25,205,1210
2020-08-26,125,931
2020-08-27,77,636
2020-08-28,17,175
2020-08-29,,3
