data,inizio sintomi,prelievo/diagnosi
2022-02-26,267,
2022-02-27,469,
2022-02-28,1364,
2022-03-01,3572,
2022-03-02,7047,
2022-03-03,13066,39196
2022-03-04,13515,41233
2022-03-05,13626,36623
2022-03-06,13141,19086
2022-03-07,19214,65561
2022-03-08,17576,49343
2022-03-09,17912,54780
2022-03-10,17787,54334
2022-03-11,18054,56124
2022-03-12,18497,49727
2022-03-13,18580,25644
2022-03-14,27413,95092
2022-03-15,24784,73632
2022-03-16,25385,81473
2022-03-17,22590,77050
2022-03-18,21260,73441
2022-03-19,19802,60113
2022-03-20,19199,28270
2022-03-21,28137,102982
2022-03-22,24207,76213
2022-03-23,23217,80763
2022-03-24,20590,72425
2022-03-25,18780,71332
2022-03-26,16150,57648
2022-03-27,13217,25263
2022-03-28,17103,91740
2022-03-29,9780,62496
2022-03-30,6025,37136
2022-03-31,3472,11587
2022-04-01,27,121
