data,inizio sintomi,prelievo/diagnosi
2021-01-23,941,
2021-01-24,1049,
2021-01-25,2108,
2021-01-26,2315,
2021-01-27,3283,
2021-01-28,4317,
2021-01-29,5091,12886
2021-01-30,5137,10170
2021-01-31,4863,4772
2021-02-01,7253,13381
2021-02-02,6109,13896
2021-02-03,6152,13290
2021-02-04,5972,13289
2021-02-05,5990,13583
2021-02-06,5877,10735
2021-02-07,5350,4779
2021-02-08,6542,13877
2021-02-09,5778,14632
2021-02-10,6140,13851
2021-02-11,5375,13360
2021-02-12,5328,13045
2021-02-13,4978,9843
2021-02-14,4761,4386
2021-02-15,6049,12931
2021-02-16,5315,14047
2021-02-17,5808,13990
2021-02-18,5386,14473
2021-02-19,4798,15166
2021-02-20,4366,12329
2021-02-21,3576,5589
2021-02-22,3535,16191
2021-02-23,2352,17068
2021-02-24,1509,13444
2021-02-25,717,8383
2021-02-26,241,3549
2021-02-27,13,28
