data,inizio sintomi,prelievo/diagnosi
2021-11-26,788,
2021-11-27,1180,
2021-11-28,1683,
2021-11-29,3050,
2021-11-30,4137,
2021-12-01,7446,
2021-12-02,8089,16974
2021-12-03,8502,17387
2021-12-04,8324,14497
2021-12-05,8258,6927
2021-12-06,10337,19818
2021-12-07,9969,20312
2021-12-08,10068,10140
2021-12-09,10391,21407
2021-12-10,11017,22694
2021-12-11,10583,19229
2021-12-12,10821,9220
2021-12-13,13422,25646
2021-12-14,13115,26341
2021-12-15,12781,26538
2021-12-16,12316,27078
2021-12-17,13017,29739
2021-12-18,12986,24097
2021-12-19,13550,12454
2021-12-20,18268,37700
2021-12-21,17240,41006
2021-12-22,16552,49163
2021-12-23,14566,54012
2021-12-24,12700,53698
2021-12-25,10418,13457
2021-12-26,12655,23719
2021-12-27,12064,79381
2021-12-28,6760,71810
2021-12-29,3528,62001
2021-12-30,1008,40085
2021-12-31,6,53
