data,inizio sintomi,prelievo/diagnosi
2021-05-15,206,
2021-05-16,197,
2021-05-17,388,
2021-05-18,418,
2021-05-19,649,
2021-05-20,930,
2021-05-21,1286,
2021-05-22,1470,3631
2021-05-23,1507,1476
2021-05-24,1798,3965
2021-05-25,1541,4038
2021-05-26,1503,3682
2021-05-27,1387,3407
2021-05-28,1318,3408
2021-05-29,1101,2704
2021-05-30,1072,1200
2021-05-31,1162,2988
2021-06-01,1157,3163
2021-06-02,1068,1275
2021-06-03,1043,2747
2021-06-04,998,3017
2021-06-05,841,2100
2021-06-06,677,981
2021-06-07,839,2200
2021-06-08,655,2147
2021-06-09,665,1843
2021-06-10,619,1795
2021-06-11,456,1807
2021-06-12,391,1164
2021-06-13,360,563
2021-06-14,382,1418
2021-06-15,228,1239
2021-06-16,199,1088
2021-06-17,142,851
2021-06-18,50,565
2021-06-19,14,141
2021-06-20,1,
