data,inizio sintomi,prelievo/diagnosi
2022-07-06,287,
2022-07-07,586,
2022-07-08,1223,
2022-07-09,2437,
2022-07-10,5848,
2022-07-11,13815,
2022-07-12,26623,109900
2022-07-13,25927,107284
2022-07-14,22262,95426
2022-07-15,20221,90902
2022-07-16,17903,68927
2022-07-17,16360,28663
2022-07-18,26549,126141
2022-07-19,20905,82875
2022-07-20,19556,79288
2022-07-21,17153,69757
2022-07-22,16041,67493
2022-07-23,13950,50387
2022-07-24,13133,20645
2022-07-25,20996,93175
2022-07-26,16628,61722
2022-07-27,15029,57770
2022-07-28,13220,51347
2022-07-29,12131,48613
2022-07-30,10525,37432
2022-07-31,9000,15555
2022-08-01,15861,67891
2022-08-02,11767,43534
2022-08-03,10361,40922
2022-08-04,9042,36176
2022-08-05,7563,33575
2022-08-06,6049,25547
2022-08-07,4102,9658
2022-08-08,4877,32588
2022-08-09,1781,15166
2022-08-10,23,53
