data,inizio sintomi,prelievo/diagnosi
2021-08-07,426,
2021-08-08,593,
2021-08-09,1003,
2021-08-10,1526,
2021-08-11,1824,
2021-08-12,2690,
2021-08-13,3569,6950
2021-08-14,3399,5129
2021-08-15,3418,2346
2021-08-16,4427,6671
2021-08-17,4290,7660
2021-08-18,4365,7297
2021-08-19,3909,7080
2021-08-20,3741,7455
2021-08-21,3494,5682
2021-08-22,3453,3098
2021-08-23,4114,7740
2021-08-24,3688,7842
2021-08-25,3661,7677
2021-08-26,3191,6905
2021-08-27,3068,6932
2021-08-28,2878,5493
2021-08-29,2543,2882
2021-08-30,3195,6774
2021-08-31,2836,6973
2021-09-01,2905,6508
2021-09-02,2394,5905
2021-09-03,2249,5855
2021-09-04,1957,4536
2021-09-05,1634,2266
2021-09-06,1625,4848
2021-09-07,1262,4853
2021-09-08,797,3970
2021-09-09,300,2386
2021-09-10,56,844
2021-09-11,1,3
