data,inizio sintomi,prelievo/diagnosi
2021-03-24,3163,
2021-03-25,4314,
2021-03-26,5722,
2021-03-27,6778,
2021-03-28,7832,
2021-03-29,10757,22282
2021-03-30,9533,23289
2021-03-31,8444,22043
2021-04-01,9217,21518
2021-04-02,8230,20384
2021-04-03,7043,15452
2021-04-04,6297,5630
2021-04-05,7004,7248
2021-04-06,7955,18432
2021-04-07,7864,19087
2021-04-08,7606,17621
2021-04-09,6793,17209
2021-04-10,6945,13965
2021-04-11,6044,6722
2021-04-12,7523,16740
2021-04-13,6558,17154
2021-04-14,6137,16182
2021-04-15,5851,14819
2021-04-16,5646,14950
2021-04-17,5046,11282
2021-04-18,4894,5683
2021-04-19,5321,14271
2021-04-20,4489,15182
2021-04-21,4106,14238
2021-04-22,3038,13410
2021-04-23,2093,12148
2021-04-24,1080,8470
2021-04-25,377,2252
2021-04-26,128,1620
2021-04-27,18,1
