data,inizio sintomi,prelievo/diagnosi
2022-04-06,322,
2022-04-07,565,
2022-04-08,1109,
2022-04-09,2276,
2022-04-10,4853,
2022-04-11,9931,
2022-04-12,18328,61026
2022-04-13,18803,64969
2022-04-14,17011,62144
2022-04-15,15786,63712
2022-04-16,14049,52914
2022-04-17,12031,16341
2022-04-18,15766,25355
2022-04-19,24881,108817
2022-04-20,21942,75738
2022-04-21,19787,72403
2022-04-22,17308,71458
2022-04-23,14008,55188
2022-04-24,12012,23964
2022-04-25,14807,28385
2022-04-26,22050,98674
2022-04-27,17776,63321
2022-04-28,15478,56627
2022-04-29,13392,52851
2022-04-30,11429,40046
2022-05-01,11574,15117
2022-05-02,16047,67525
2022-05-03,13043,45224
2022-05-04,12823,45091
2022-05-05,11351,41818
2022-05-06,9479,38847
2022-05-07,7843,30102
2022-05-08,6164,13606
2022-05-09,6507,44520
2022-05-10,2219,20138
2022-05-11,32,76
