data,inizio sintomi,prelievo/diagnosi
2020-05-27,14,
2020-05-28,20,
2020-05-29,22,
2020-05-30,19,
2020-05-31,17,
2020-06-01,54,
2020-06-02,23,
2020-06-03,103,354
2020-06-04,95,369
2020-06-05,110,384
2020-06-06,70,200
2020-06-07,53,82
2020-06-08,116,292
2020-06-09,107,355
2020-06-10,91,398
2020-06-11,82,441
2020-06-12,98,364
2020-06-13,55,214
2020-06-14,63,66
2020-06-15,92,275
2020-06-16,75,273
2020-06-17,70,302
2020-06-18,69,237
2020-06-19,51,286
2020-06-20,50,157
2020-06-21,44,51
2020-06-22,55,314
2020-06-23,48,285
2020-06-24,61,194
2020-06-25,46,193
2020-06-26,66,175
2020-06-27,34,114
2020-06-28,11,60
2020-06-29,18,167
2020-06-30,6,50
2020-07-01,,9
