data,inizio sintomi,prelievo/diagnosi
2021-12-19,1418,
2021-12-20,3368,
2021-12-21,4476,
2021-12-22,7326,
2021-12-23,12199,
2021-12-24,21755,
2021-12-25,28626,15432
2021-12-26,40132,29215
2021-12-27,56567,110752
2021-12-28,54669,127876
2021-12-29,47404,151787
2021-12-30,39727,157949
2021-12-31,32941,130721
2022-01-01,42716,35010
2022-01-02,41908,63771
2022-01-03,58091,208417
2022-01-04,46421,197846
2022-01-05,40858,196617
2022-01-06,33452,66476
2022-01-07,35569,216048
2022-01-08,32451,144348
2022-01-09,31875,66451
2022-01-10,40525,220745
2022-01-11,35917,179342
2022-01-12,32993,161614
2022-01-13,29852,153071
2022-01-14,25607,156924
2022-01-15,22877,125165
2022-01-16,21535,53615
2022-01-17,26168,167852
2022-01-18,21166,130076
2022-01-19,15509,119240
2022-01-20,9783,88875
2022-01-21,4539,66580
2022-01-22,1254,14901
2022-01-23,44,21
