data,inizio sintomi,prelievo/diagnosi
2022-05-25,49,
2022-05-26,60,
2022-05-27,116,
2022-05-28,172,
2022-05-29,391,
2022-05-30,1127,
2022-05-31,2542,
2022-06-01,5685,19463
2022-06-02,4446,6894
2022-06-03,6549,24494
2022-06-04,5688,15469
2022-06-05,5619,8067
2022-06-06,8586,30720
2022-06-07,8015,22685
2022-06-08,7857,23565
2022-06-09,7417,22565
2022-06-10,7436,22879
2022-06-11,7353,19243
2022-06-12,8464,10048
2022-06-13,13177,43025
2022-06-14,12133,33869
2022-06-15,12300,37786
2022-06-16,11588,37600
2022-06-17,11684,38502
2022-06-18,10968,31127
2022-06-19,12164,15553
2022-06-20,18909,68519
2022-06-21,16740,52174
2022-06-22,16642,57106
2022-06-23,15459,56174
2022-06-24,13549,56275
2022-06-25,10689,45848
2022-06-26,7465,21610
2022-06-27,11162,84576
2022-06-28,5085,47054
2022-06-29,2615,5852
2022-06-30,1,
