data,inizio sintomi,prelievo/diagnosi
2020-08-24,151,
2020-08-25,190,
2020-08-26,213,
2020-08-27,221,
2020-08-28,338,
2020-08-29,316,
2020-08-30,402,569
2020-08-31,498,1387
2020-09-01,664,1383
2020-09-02,557,1590
2020-09-03,523,1523
2020-09-04,578,1639
2020-09-05,509,1127
2020-09-06,478,552
2020-09-07,708,1532
2020-09-08,580,1624
2020-09-09,560,1606
2020-09-10,639,1628
2020-09-11,536,1620
2020-09-12,526,1186
2020-09-13,499,574
2020-09-14,713,1622
2020-09-15,691,1778
2020-09-16,633,1554
2020-09-17,593,1726
2020-09-18,556,1840
2020-09-19,541,1298
2020-09-20,448,687
2020-09-21,449,1770
2020-09-22,360,1570
2020-09-23,257,1609
2020-09-24,182,1422
2020-09-25,74,986
2020-09-26,34,418
2020-09-27,7,110
2020-09-28,1,4
