data,inizio sintomi,prelievo/diagnosi
2021-10-09,143,
2021-10-10,270,
2021-10-11,453,
2021-10-12,620,
2021-10-13,999,
2021-10-14,1387,
2021-10-15,1739,2962
2021-10-16,1768,2379
2021-10-17,1901,1203
2021-10-18,2547,3730
2021-10-19,2428,3922
2021-10-20,2520,3939
2021-10-21,2523,4035
2021-10-22,2616,4515
2021-10-23,2572,3620
2021-10-24,2512,1594
2021-10-25,3142,4886
2021-10-26,2852,5113
2021-10-27,3021,5206
2021-10-28,2920,5064
2021-10-29,2696,5028
2021-10-30,2828,4537
2021-10-31,2500,2200
2021-11-01,3341,2849
2021-11-02,3561,6383
2021-11-03,3650,6526
2021-11-04,3351,7038
2021-11-05,3076,7021
2021-11-06,2530,5571
2021-11-07,2390,2569
2021-11-08,2434,7415
2021-11-09,1748,7623
2021-11-10,927,6287
2021-11-11,400,4032
2021-11-12,108,2064
2021-11-13,,8
