data,inizio sintomi,prelievo/diagnosi
2021-05-29,169,
2021-05-30,186,
2021-05-31,283,
2021-06-01,509,
2021-06-02,621,
2021-06-03,823,
2021-06-04,1005,3008
2021-06-05,878,2106
2021-06-06,715,979
2021-06-07,886,2215
2021-06-08,722,2155
2021-06-09,751,1835
2021-06-10,724,1808
2021-06-11,549,1822
2021-06-12,515,1171
2021-06-13,506,570
2021-06-14,595,1457
2021-06-15,427,1327
2021-06-16,478,1216
2021-06-17,406,1118
2021-06-18,352,1070
2021-06-19,296,818
2021-06-20,303,363
2021-06-21,330,929
2021-06-22,340,938
2021-06-23,298,799
2021-06-24,248,793
2021-06-25,246,830
2021-06-26,206,648
2021-06-27,218,271
2021-06-28,193,768
2021-06-29,133,655
2021-06-30,129,567
2021-07-01,56,444
2021-07-02,14,163
2021-07-03,,1
