data,inizio sintomi,prelievo/diagnosi
2021-12-22,3862,
2021-12-23,6649,
2021-12-24,12010,
2021-12-25,15995,
2021-12-26,25109,
2021-12-27,45637,
2021-12-28,53482,128255
2021-12-29,47166,152154
2021-12-30,39884,158637
2021-12-31,33218,131498
2022-01-01,43032,35240
2022-01-02,42577,64108
2022-01-03,59377,209260
2022-01-04,47835,198841
2022-01-05,42263,197832
2022-01-06,35007,67734
2022-01-07,37129,218113
2022-01-08,33862,145375
2022-01-09,33814,67155
2022-01-10,42774,224316
2022-01-11,37710,183446
2022-01-12,35065,166764
2022-01-13,32077,155693
2022-01-14,28355,159634
2022-01-15,26369,128227
2022-01-16,25687,56391
2022-01-17,33709,206485
2022-01-18,30024,167748
2022-01-19,26935,161505
2022-01-20,22213,145586
2022-01-21,17548,143250
2022-01-22,13116,112529
2022-01-23,9177,47322
2022-01-24,11103,95002
2022-01-25,4149,53845
2022-01-26,145,154
