data,inizio sintomi,prelievo/diagnosi
2021-09-28,215,
2021-09-29,259,
2021-09-30,393,
2021-10-01,827,
2021-10-02,1019,
2021-10-03,1222,
2021-10-04,1819,3113
2021-10-05,1658,3197
2021-10-06,1632,2905
2021-10-07,1437,2798
2021-10-08,1510,2700
2021-10-09,1349,2105
2021-10-10,1545,1065
2021-10-11,1837,3020
2021-10-12,1645,2817
2021-10-13,1803,2687
2021-10-14,1761,2751
2021-10-15,1777,2970
2021-10-16,1766,2363
2021-10-17,1833,1196
2021-10-18,2452,3719
2021-10-19,2335,3893
2021-10-20,2365,3905
2021-10-21,2379,3999
2021-10-22,2386,4468
2021-10-23,2328,3585
2021-10-24,2078,1581
2021-10-25,2422,4732
2021-10-26,2011,4863
2021-10-27,1809,4715
2021-10-28,1379,4455
2021-10-29,865,4043
2021-10-30,509,3176
2021-10-31,160,956
2021-11-01,40,472
2021-11-02,2,13
