data,inizio sintomi,prelievo/diagnosi
2021-12-09,1324,
2021-12-10,2252,
2021-12-11,2940,
2021-12-12,4150,
2021-12-13,7313,
2021-12-14,10110,
2021-12-15,12856,26602
2021-12-16,12811,27211
2021-12-17,14039,29851
2021-12-18,14346,24199
2021-12-19,15710,12529
2021-12-20,22985,38247
2021-12-21,23223,42077
2021-12-22,24792,51435
2021-12-23,25451,57866
2021-12-24,28089,57921
2021-12-25,28161,15168
2021-12-26,38537,28677
2021-12-27,53377,108457
2021-12-28,50984,124058
2021-12-29,43602,147263
2021-12-30,35643,151644
2021-12-31,28620,123021
2022-01-01,36224,31676
2022-01-02,34712,58593
2022-01-03,45868,192082
2022-01-04,34894,178915
2022-01-05,27721,175884
2022-01-06,20838,59079
2022-01-07,19313,192578
2022-01-08,13634,126207
2022-01-09,9477,54691
2022-01-10,9348,149383
2022-01-11,5384,96305
2022-01-12,1936,51224
2022-01-13,16,82
