data,inizio sintomi,prelievo/diagnosi
2022-07-22,154,
2022-07-23,220,
2022-07-24,432,
2022-07-25,1333,
2022-07-26,2887,
2022-07-27,6539,
2022-07-28,13420,52575
2022-07-29,12377,49589
2022-07-30,10800,38269
2022-07-31,9208,15945
2022-08-01,16514,68714
2022-08-02,12314,44166
2022-08-03,11078,41574
2022-08-04,9799,36868
2022-08-05,8667,34373
2022-08-06,7833,26370
2022-08-07,6912,10807
2022-08-08,11056,44985
2022-08-09,8397,29540
2022-08-10,8281,27853
2022-08-11,7172,25109
2022-08-12,6558,24212
2022-08-13,5755,19054
2022-08-14,4932,9607
2022-08-15,6125,8189
2022-08-16,9288,38037
2022-08-17,7476,25774
2022-08-18,6771,23648
2022-08-19,6197,23542
2022-08-20,5687,19254
2022-08-21,4804,8394
2022-08-22,6137,31469
2022-08-23,3555,19628
2022-08-24,1725,15884
2022-08-25,889,2763
2022-08-26,13,42
