data,inizio sintomi,prelievo/diagnosi
2021-01-16,903,
2021-01-17,1091,
2021-01-18,2081,
2021-01-19,2358,
2021-01-20,3796,
2021-01-21,4273,
2021-01-22,5631,13496
2021-01-23,5734,10409
2021-01-24,5316,4836
2021-01-25,6617,14267
2021-01-26,5712,14538
2021-01-27,5724,13285
2021-01-28,5603,12177
2021-01-29,5350,12890
2021-01-30,5097,10168
2021-01-31,4754,4777
2021-02-01,6976,13376
2021-02-02,5800,13891
2021-02-03,5776,13284
2021-02-04,5508,13283
2021-02-05,5435,13567
2021-02-06,5286,10738
2021-02-07,4740,4777
2021-02-08,5479,13845
2021-02-09,4738,14599
2021-02-10,4695,13811
2021-02-11,3803,13327
2021-02-12,3483,12967
2021-02-13,2936,9750
2021-02-14,2506,4280
2021-02-15,2458,11805
2021-02-16,1717,11907
2021-02-17,1182,9840
2021-02-18,540,5960
2021-02-19,98,1794
2021-02-20,5,1
