data,inizio sintomi,prelievo/diagnosi
2022-03-18,402,
2022-03-19,526,
2022-03-20,1076,
2022-03-21,2744,
2022-03-22,5597,
2022-03-23,11608,
2022-03-24,21936,75266
2022-03-25,20883,74927
2022-03-26,19446,60892
2022-03-27,18359,27278
2022-03-28,28075,108426
2022-03-29,23415,78595
2022-03-30,22461,76499
2022-03-31,19656,73041
2022-04-01,19947,71025
2022-04-02,17325,55248
2022-04-03,15577,25611
2022-04-04,24189,95949
2022-04-05,20974,68886
2022-04-06,20952,71402
2022-04-07,18930,65110
2022-04-08,17612,63665
2022-04-09,16251,53082
2022-04-10,14594,23027
2022-04-11,21229,86813
2022-04-12,18092,59308
2022-04-13,17992,63052
2022-04-14,15870,60714
2022-04-15,13764,61812
2022-04-16,11465,50479
2022-04-17,8289,15114
2022-04-18,8993,21656
2022-04-19,11435,85751
2022-04-20,5498,42737
2022-04-21,1115,4027
2022-04-22,4,
