data,inizio sintomi,prelievo/diagnosi
2021-12-31,4538,
2022-01-01,7743,
2022-01-02,8891,
2022-01-03,16966,
2022-01-04,20000,
2022-01-05,28553,
2022-01-06,35821,71662
2022-01-07,41920,233446
2022-01-08,38199,154456
2022-01-09,37682,71092
2022-01-10,51720,240204
2022-01-11,44862,196407
2022-01-12,41735,179091
2022-01-13,38857,166650
2022-01-14,35032,171361
2022-01-15,33001,137774
2022-01-16,31500,60941
2022-01-17,45534,225444
2022-01-18,40857,183947
2022-01-19,38351,178929
2022-01-20,34752,163462
2022-01-21,31504,162595
2022-01-22,28780,128704
2022-01-23,25238,57064
2022-01-24,37531,193447
2022-01-25,30758,147330
2022-01-26,28392,140570
2022-01-27,24426,124033
2022-01-28,21274,121443
2022-01-29,17044,93790
2022-01-30,13946,39538
2022-01-31,17701,109515
2022-02-01,12757,75774
2022-02-02,7355,57505
2022-02-03,3447,29190
2022-02-04,49,78
