data,inizio sintomi,prelievo/diagnosi
2020-06-26,16,
2020-06-27,9,
2020-06-28,12,
2020-06-29,25,
2020-06-30,35,
2020-07-01,68,
2020-07-02,107,249
2020-07-03,120,234
2020-07-04,98,212
2020-07-05,62,78
2020-07-06,144,241
2020-07-07,112,220
2020-07-08,120,278
2020-07-09,116,210
2020-07-10,143,246
2020-07-11,103,157
2020-07-12,73,55
2020-07-13,119,184
2020-07-14,118,233
2020-07-15,102,236
2020-07-16,92,247
2020-07-17,116,279
2020-07-18,94,163
2020-07-19,77,107
2020-07-20,113,315
2020-07-21,124,274
2020-07-22,109,263
2020-07-23,118,267
2020-07-24,97,299
2020-07-25,85,183
2020-07-26,44,87
2020-07-27,48,284
2020-07-28,33,261
2020-07-29,18,293
2020-07-30,10,28
2020-07-31,2,3
