data,inizio sintomi,prelievo/diagnosi
2020-11-07,5729,
2020-11-08,5758,
2020-11-09,8669,
2020-11-10,8963,
2020-11-11,9007,
2020-11-12,10240,
2020-11-13,13003,38971
2020-11-14,11859,28405
2020-11-15,11520,14268
2020-11-16,13839,35547
2020-11-17,11369,37932
2020-11-18,12032,36375
2020-11-19,9469,34736
2020-11-20,10945,32129
2020-11-21,8542,22506
2020-11-22,7278,10936
2020-11-23,9993,27555
2020-11-24,8303,28508
2020-11-25,8167,26521
2020-11-26,7583,25670
2020-11-27,7683,23252
2020-11-28,6826,17408
2020-11-29,4965,8061
2020-11-30,7235,21779
2020-12-01,7025,22414
2020-12-02,5968,20511
2020-12-03,4978,19145
2020-12-04,4400,19192
2020-12-05,3555,14188
2020-12-06,2619,5663
2020-12-07,2564,15008
2020-12-08,1436,5309
2020-12-09,1354,12271
2020-12-10,715,7477
2020-12-11,172,1422
2020-12-12,18,11
