data,inizio sintomi,prelievo/diagnosi
2022-03-11,358,
2022-03-12,506,
2022-03-13,1029,
2022-03-14,2789,
2022-03-15,5738,
2022-03-16,12233,
2022-03-17,21953,78092
2022-03-18,21309,73972
2022-03-19,19947,60640
2022-03-20,19534,28759
2022-03-21,28661,103646
2022-03-22,24795,76566
2022-03-23,24357,81300
2022-03-24,22456,74467
2022-03-25,20530,74172
2022-03-26,18794,60340
2022-03-27,17314,27136
2022-03-28,26608,107442
2022-03-29,21811,77847
2022-03-30,20740,76046
2022-03-31,18245,72840
2022-04-01,18244,70285
2022-04-02,15665,54752
2022-04-03,14020,25287
2022-04-04,22323,94323
2022-04-05,18892,68022
2022-04-06,18928,70445
2022-04-07,16598,64166
2022-04-08,14806,62763
2022-04-09,13283,52041
2022-04-10,9982,22134
2022-04-11,13253,66202
2022-04-12,7644,43133
2022-04-13,4974,37135
2022-04-14,882,2145
2022-04-15,3,
