data,inizio sintomi,prelievo/diagnosi
2021-04-22,931,
2021-04-23,1390,
2021-04-24,1867,
2021-04-25,2253,
2021-04-26,3658,
2021-04-27,4451,
2021-04-28,5414,13745
2021-04-29,4878,12447
2021-04-30,4615,12931
2021-05-01,4843,6125
2021-05-02,4113,4629
2021-05-03,5099,11467
2021-05-04,4506,11409
2021-05-05,4408,10809
2021-05-06,3832,9515
2021-05-07,3645,9520
2021-05-08,3246,7416
2021-05-09,2989,3590
2021-05-10,3646,8125
2021-05-11,3017,8293
2021-05-12,2848,7531
2021-05-13,2462,6696
2021-05-14,2225,6579
2021-05-15,2089,5053
2021-05-16,1819,2167
2021-05-17,2042,5491
2021-05-18,1807,5824
2021-05-19,1560,5082
2021-05-20,1291,4407
2021-05-21,958,4487
2021-05-22,741,3604
2021-05-23,633,1412
2021-05-24,441,3100
2021-05-25,170,2079
2021-05-26,37,551
2021-05-27,2,2
