data,inizio sintomi,prelievo/diagnosi
2022-02-01,781,
2022-02-02,995,
2022-02-03,1598,
2022-02-04,3488,
2022-02-05,7101,
2022-02-06,12398,
2022-02-07,22661,107229
2022-02-08,18722,76437
2022-02-09,17406,70944
2022-02-10,16083,61419
2022-02-11,14208,58673
2022-02-12,12449,48201
2022-02-13,12640,22980
2022-02-14,19036,74549
2022-02-15,15822,54301
2022-02-16,15927,55364
2022-02-17,15045,50096
2022-02-18,13902,48547
2022-02-19,12499,40433
2022-02-20,12440,19615
2022-02-21,16478,62693
2022-02-22,13908,44474
2022-02-23,14252,45449
2022-02-24,11882,39385
2022-02-25,10841,37184
2022-02-26,9765,30120
2022-02-27,9386,14953
2022-02-28,13158,49197
2022-03-01,12125,33580
2022-03-02,11942,39455
2022-03-03,10489,35333
2022-03-04,8939,36297
2022-03-05,6466,31158
2022-03-06,2924,14160
2022-03-07,3106,29740
2022-03-08,53,220
