data,inizio sintomi,prelievo/diagnosi
2022-06-29,235,
2022-06-30,478,
2022-07-01,1406,
2022-07-02,2342,
2022-07-03,5289,
2022-07-04,13904,
2022-07-05,27593,106441
2022-07-06,27795,108298
2022-07-07,25225,98321
2022-07-08,23625,100766
2022-07-09,20880,80482
2022-07-10,21029,34812
2022-07-11,32090,151689
2022-07-12,26918,109117
2022-07-13,25621,105729
2022-07-14,21707,93070
2022-07-15,19670,88442
2022-07-16,17471,67199
2022-07-17,16004,27793
2022-07-18,25898,123173
2022-07-19,20652,81837
2022-07-20,19330,78249
2022-07-21,16716,68312
2022-07-22,15702,66227
2022-07-23,13784,49971
2022-07-24,12880,20458
2022-07-25,20466,92125
2022-07-26,15958,60996
2022-07-27,14176,56590
2022-07-28,12061,50076
2022-07-29,10139,47707
2022-07-30,7596,36517
2022-07-31,4700,14169
2022-08-01,6409,50151
2022-08-02,2461,22146
2022-08-03,24,94
