data,inizio sintomi,prelievo/diagnosi
2021-03-01,3902,
2021-03-02,3698,
2021-03-03,5408,
2021-03-04,7101,
2021-03-05,9607,
2021-03-06,11179,18100
2021-03-07,10630,8063
2021-03-08,14249,23832
2021-03-09,11937,25863
2021-03-10,13294,25674
2021-03-11,11463,25561
2021-03-12,12031,25213
2021-03-13,11388,19974
2021-03-14,10947,8939
2021-03-15,13809,24182
2021-03-16,11503,25793
2021-03-17,11461,24664
2021-03-18,10686,23875
2021-03-19,10784,23392
2021-03-20,10433,17768
2021-03-21,9331,8445
2021-03-22,11348,23003
2021-03-23,9588,24207
2021-03-24,8882,23914
2021-03-25,8199,22853
2021-03-26,7137,22935
2021-03-27,6056,17038
2021-03-28,5372,8123
2021-03-29,5516,21298
2021-03-30,4013,21386
2021-03-31,3019,17671
2021-04-01,1786,14145
2021-04-02,800,7678
2021-04-03,71,1343
2021-04-04,,23
