data,inizio sintomi,prelievo/diagnosi
2021-03-10,4303,
2021-03-11,4782,
2021-03-12,7315,
2021-03-13,8362,
2021-03-14,9683,
2021-03-15,13910,24225
2021-03-16,11833,25858
2021-03-17,11949,24740
2021-03-18,11373,23892
2021-03-19,11495,23478
2021-03-20,11429,17831
2021-03-21,10199,8463
2021-03-22,12897,23145
2021-03-23,11250,24374
2021-03-24,10744,24100
2021-03-25,10593,23113
2021-03-26,10055,23314
2021-03-27,9113,17269
2021-03-28,8438,8213
2021-03-29,10084,22191
2021-03-30,8617,23235
2021-03-31,7435,21886
2021-04-01,7742,21294
2021-04-02,6698,20159
2021-04-03,5453,15279
2021-04-04,4580,5589
2021-04-05,4958,6885
2021-04-06,5088,17673
2021-04-07,4398,18269
2021-04-08,3654,16605
2021-04-09,2267,15235
2021-04-10,1333,9944
2021-04-11,466,2842
2021-04-12,275,2863
2021-04-13,33,15
