data,inizio sintomi,prelievo/diagnosi
2022-09-08,63,
2022-09-09,110,
2022-09-10,197,
2022-09-11,427,
2022-09-12,1247,
2022-09-13,3319,
2022-09-14,6075,17828
2022-09-15,5744,17608
2022-09-16,5537,17374
2022-09-17,5265,13773
2022-09-18,5750,6515
2022-09-19,8571,29682
2022-09-20,7830,21065
2022-09-21,7716,22414
2022-09-22,7760,21884
2022-09-23,7857,22632
2022-09-24,8604,19197
2022-09-25,9165,9612
2022-09-26,14164,47392
2022-09-27,11756,36926
2022-09-28,11460,37495
2022-09-29,10105,34823
2022-09-30,9800,34512
2022-10-01,10033,28832
2022-10-02,10565,12675
2022-10-03,15375,64168
2022-10-04,13256,43815
2022-10-05,12710,46610
2022-10-06,11452,43980
2022-10-07,10561,43838
2022-10-08,8242,33432
2022-10-09,5859,13338
2022-10-10,7353,53066
2022-10-11,2913,26361
2022-10-12,1853,3878
2022-10-13,,2
