data,inizio sintomi,prelievo/diagnosi
2021-02-27,1797,
2021-02-28,2178,
2021-03-01,5536,
2021-03-02,5363,
2021-03-03,7516,
2021-03-04,9028,
2021-03-05,11915,24248
2021-03-06,11491,18103
2021-03-07,10738,8063
2021-03-08,14289,23833
2021-03-09,11955,25862
2021-03-10,13297,25673
2021-03-11,11428,25560
2021-03-12,11977,25212
2021-03-13,11420,19975
2021-03-14,10904,8939
2021-03-15,13760,24178
2021-03-16,11463,25795
2021-03-17,11389,24669
2021-03-18,10608,23878
2021-03-19,10717,23391
2021-03-20,10361,17763
2021-03-21,9251,8439
2021-03-22,11227,22971
2021-03-23,9441,24174
2021-03-24,8724,23894
2021-03-25,7969,22832
2021-03-26,6813,22892
2021-03-27,5675,17024
2021-03-28,4829,8068
2021-03-29,4868,20962
2021-03-30,3302,20458
2021-03-31,2243,15374
2021-04-01,1027,9527
2021-04-02,384,3877
