data,inizio sintomi,prelievo/diagnosi
2020-09-05,136,
2020-09-06,176,
2020-09-07,331,
2020-09-08,303,
2020-09-09,388,
2020-09-10,571,
2020-09-11,530,1619
2020-09-12,555,1194
2020-09-13,545,587
2020-09-14,782,1637
2020-09-15,770,1814
2020-09-16,708,1560
2020-09-17,725,1693
2020-09-18,723,1859
2020-09-19,733,1240
2020-09-20,740,631
2020-09-21,831,1990
2020-09-22,797,1863
2020-09-23,747,2026
2020-09-24,722,1922
2020-09-25,776,2071
2020-09-26,748,1485
2020-09-27,743,897
2020-09-28,979,2260
2020-09-29,889,2337
2020-09-30,1094,2453
2020-10-01,1178,2858
2020-10-02,1091,3002
2020-10-03,939,2349
2020-10-04,817,1550
2020-10-05,776,3564
2020-10-06,590,3498
2020-10-07,389,2884
2020-10-08,234,1958
2020-10-09,52,684
2020-10-10,,9
