data,inizio sintomi,prelievo/diagnosi
2021-01-22,1095,
2021-01-23,1323,
2021-01-24,1538,
2021-01-25,2956,
2021-01-26,3294,
2021-01-27,4265,
2021-01-28,5335,12176
2021-01-29,5299,12887
2021-01-30,5159,10172
2021-01-31,4887,4771
2021-02-01,7230,13374
2021-02-02,6053,13900
2021-02-03,6084,13289
2021-02-04,5866,13284
2021-02-05,5901,13588
2021-02-06,5758,10738
2021-02-07,5236,4781
2021-02-08,6405,13880
2021-02-09,5612,14626
2021-02-10,5956,13855
2021-02-11,5253,13365
2021-02-12,5155,13043
2021-02-13,4869,9839
2021-02-14,4609,4385
2021-02-15,5806,12912
2021-02-16,5079,14031
2021-02-17,5512,13978
2021-02-18,5002,14459
2021-02-19,4277,15144
2021-02-20,3698,12271
2021-02-21,2857,5523
2021-02-22,2627,15715
2021-02-23,1551,14402
2021-02-24,794,9226
2021-02-25,229,3402
2021-02-26,23,10
