data,inizio sintomi,prelievo/diagnosi
2020-08-01,38,
2020-08-02,38,
2020-08-03,76,
2020-08-04,102,
2020-08-05,130,
2020-08-06,143,
2020-08-07,164,497
2020-08-08,220,341
2020-08-09,196,193
2020-08-10,266,484
2020-08-11,240,517
2020-08-12,255,626
2020-08-13,256,548
2020-08-14,277,623
2020-08-15,302,319
2020-08-16,334,304
2020-08-17,501,679
2020-08-18,568,901
2020-08-19,515,1035
2020-08-20,491,1084
2020-08-21,535,1365
2020-08-22,479,993
2020-08-23,464,677
2020-08-24,548,1558
2020-08-25,479,1544
2020-08-26,461,1394
2020-08-27,391,1460
2020-08-28,331,1360
2020-08-29,234,929
2020-08-30,223,492
2020-08-31,209,1083
2020-09-01,178,1127
2020-09-02,117,1123
2020-09-03,57,638
2020-09-04,22,239
2020-09-05,2,1
