data,inizio sintomi,prelievo/diagnosi
2020-06-03,16,
2020-06-04,13,
2020-06-05,26,
2020-06-06,21,
2020-06-07,20,
2020-06-08,48,
2020-06-09,67,
2020-06-10,142,399
2020-06-11,191,440
2020-06-12,173,365
2020-06-13,90,214
2020-06-14,81,67
2020-06-15,165,276
2020-06-16,124,272
2020-06-17,142,301
2020-06-18,119,236
2020-06-19,141,289
2020-06-20,85,155
2020-06-21,51,52
2020-06-22,122,313
2020-06-23,105,287
2020-06-24,93,194
2020-06-25,84,195
2020-06-26,114,184
2020-06-27,73,117
2020-06-28,38,62
2020-06-29,119,238
2020-06-30,80,195
2020-07-01,116,230
2020-07-02,94,228
2020-07-03,100,224
2020-07-04,66,209
2020-07-05,19,72
2020-07-06,37,152
2020-07-07,6,66
2020-07-08,1,10
