data,inizio sintomi,prelievo/diagnosi
2020-12-31,1864,
2021-01-01,2883,
2021-01-02,3146,
2021-01-03,3536,
2021-01-04,5533,
2021-01-05,6001,
2021-01-06,6591,8990
2021-01-07,7097,20986
2021-01-08,6794,20505
2021-01-09,6026,15248
2021-01-10,5565,6731
2021-01-11,6536,16672
2021-01-12,5643,16121
2021-01-13,5275,15028
2021-01-14,5144,14236
2021-01-15,5296,14061
2021-01-16,4926,10680
2021-01-17,4440,4910
2021-01-18,5682,14344
2021-01-19,4968,14361
2021-01-20,5270,13571
2021-01-21,4633,12731
2021-01-22,4824,13482
2021-01-23,4700,10430
2021-01-24,4193,4814
2021-01-25,4919,14173
2021-01-26,4140,14417
2021-01-27,3841,13138
2021-01-28,3327,12013
2021-01-29,2674,12533
2021-01-30,2023,9537
2021-01-31,1407,4373
2021-02-01,1248,9662
2021-02-02,655,6346
2021-02-03,205,2477
2021-02-04,10,24
