Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,28,81.557,1.475,114,51,3%,46,4,-420%,5,039,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Basilicata,22,30.392,1.177,213,28,2%,28,5,-340%,0,000,-10000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Calabria,92,84.642,3.105,164,124,4%,116,6,-250%,8,042,-1110%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Campania,318,458.568,6.428,113,208,3%,192,3,-540%,16,028,-590%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Emilia-Romagna,270,425.923,14.805,332,366,2%,327,7,-380%,39,087,-1520%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Friuli Venezia Giulia,68,114.283,904,75,44,5%,37,3,880%,7,058,-1250%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Lazio,294,386.760,9.256,161,401,4%,350,6,-330%,51,089,-380%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Liguria,70,113.217,967,63,56,6%,50,3,200%,6,039,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Lombardia,293,886.245,8.951,89,394,4%,334,3,-430%,60,060,-480%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Marche,71,114.392,2.353,156,51,2%,38,3,560%,13,086,-1330%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Molise,9,14.539,97,32,3,3%,2,1,000%,1,033,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
P.A. Bolzano,82,77.379,857,161,29,3%,23,4,-1150%,6,113,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
P.A. Trento,25,48.585,346,63,19,5%,16,3,-590%,3,055,-2500%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Piemonte,118,380.267,3.359,78,173,5%,154,4,-430%,19,044,-500%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Puglia,113,269.578,2.410,61,155,6%,135,3,-750%,20,051,530%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Sardegna,30,75.609,1.790,111,117,7%,100,6,000%,17,105,1330%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Sicilia,469,301.125,11.198,230,405,4%,365,7,-140%,40,082,-1110%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Toscana,275,284.021,5.991,162,252,4%,224,6,-130%,28,076,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Umbria,28,64.069,715,82,54,8%,49,6,650%,5,057,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Valle d'Aosta,10,12.198,119,95,2,2%,2,2,000%,0,000,000%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Veneto,338,471.942,9.623,197,193,2%,154,3,-250%,39,080,540%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
Italia,3.023,4.695.291,85.926,144,3.125,4%,2.742,5,-290%,383,064,-500%,Dati della Protezione Civile del 08 Ottobre 2021 ore 18:19
