Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,182,1382,7,181,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Basilicata,39,358,2,79,14,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Calabria,192,971,11,177,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Campania,365,3890,16,575,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Emilia-Romagna,1159,9001,29,889,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Friuli Venezia Giulia,195,1277,4,175,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Lazio,702,6421,40,943,243,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Liguria,317,1606,7,218,12,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Lombardia,790,10457,20,1810,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Marche,100,983,4,230,50,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Molise,21,176,2,39,26,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
P.A. Bolzano,39,500,0,100,20,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
P.A. Trento,77,517,0,90,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Piemonte,342,6794,7,628,99,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Puglia,312,2751,17,405,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Sardegna,124,1602,11,204,16,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Sicilia,555,3678,33,788,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Toscana,350,5033,18,570,13,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Umbria,166,662,2,86,41,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Valle d'Aosta,9,85,0,13,21,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Veneto,480,6000,25,1000,0,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
Italia,6516,64144,255,9200,555,Dati della Protezione Civile del 22 Agosto 2022 ore 17:43
