Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,294,1382,12,181,14,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Basilicata,87,379,2,79,13,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Calabria,277,1108,15,202,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Campania,591,4224,30,631,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Emilia-Romagna,1207,9001,71,889,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Friuli Venezia Giulia,162,1277,9,175,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Lazio,1142,6421,99,943,243,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Liguria,253,1677,16,219,12,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Lombardia,821,10457,82,1810,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Marche,173,1020,19,256,49,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Molise,26,176,2,39,26,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
P.A. Bolzano,67,500,1,100,20,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
P.A. Trento,58,517,3,90,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Piemonte,700,6794,36,628,99,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Puglia,541,2923,28,503,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Sardegna,323,1602,26,204,16,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Sicilia,922,3769,65,849,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Toscana,700,5033,50,570,10,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Umbria,142,662,5,86,41,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Valle d'Aosta,14,163,2,34,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Veneto,489,6000,37,1000,0,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
Italia,8989,65085,610,9488,543,Dati della Protezione Civile del 07 Marzo 2022 ore 18:51
