Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,267,1382,9,181,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Basilicata,66,366,4,79,14,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Calabria,277,971,9,177,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Campania,512,3896,23,575,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Emilia-Romagna,1463,9001,43,889,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Friuli Venezia Giulia,223,1277,2,175,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Lazio,910,6421,55,943,243,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Liguria,387,1626,5,219,12,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Lombardia,1113,10457,36,1810,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Marche,181,983,4,230,50,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Molise,25,176,1,39,26,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
P.A. Bolzano,69,500,0,100,20,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
P.A. Trento,76,517,3,90,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Piemonte,477,6794,13,628,99,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Puglia,420,2751,17,405,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Sardegna,158,1602,12,204,16,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Sicilia,803,3652,47,794,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Toscana,584,5033,22,570,13,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Umbria,244,662,6,86,41,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Valle d'Aosta,16,103,0,13,21,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Veneto,655,6000,31,1000,0,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
Italia,8926,64170,342,9207,555,Dati della Protezione Civile del 07 Agosto 2022 ore 23:45
