Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,515,59446,12910,989,744,6%,652,50,-1.4%,92,7.05,1.1%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Basilicata,141,17206,3932,706,137,3%,124,22,5.1%,13,2.33,0%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Calabria,305,40610,7220,375,279,4%,245,13,0.8%,34,1.77,13.3%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Campania,2644,298233,94904,1640,1651,2%,1502,26,0.7%,149,2.58,-4.5%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Emilia-Romagna,3477,293400,62617,1402,3547,6%,3197,72,1.1%,350,7.84,1.4%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Friuli Venezia Giulia,971,84590,13741,1134,563,4%,498,41,0.2%,65,5.37,6.6%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Lazio,1757,251986,40314,687,2398,6%,2128,36,1.9%,270,4.6,4.7%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Liguria,406,82016,6191,401,576,9%,512,33,-0.4%,64,4.15,0%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Lombardia,6262,656895,92725,918,6576,7%,5909,58,3.3%,667,6.6,3.4%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Marche,874,76559,10858,715,784,7%,673,44,1.7%,111,7.31,3.7%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Molise,73,11471,1560,516,120,8%,102,34,-2.9%,18,5.96,-10%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
P.A. Bolzano,147,56062,4353,818,204,5%,166,31,-1.8%,38,7.14,0%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
P.A. Trento,281,37278,4139,763,240,6%,194,36,-2%,46,8.48,-6.1%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Piemonte,2929,269790,27639,637,2931,11%,2684,62,3%,247,5.69,1.6%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Puglia,1774,162316,37306,931,1583,4%,1409,35,0.7%,174,4.34,1.2%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Sardegna,106,42258,12760,783,199,2%,177,11,1.7%,22,1.35,-4.3%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Sicilia,679,159544,13796,278,772,6%,671,14,0%,101,2.03,1%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Toscana,1304,170351,23194,623,1510,7%,1292,35,0.9%,218,5.86,4.8%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Umbria,219,47511,6361,723,482,8%,403,46,-1%,79,8.97,-1.3%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Valle d'Aosta,28,8240,247,197,14,6%,12,10,0%,2,1.59,0%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Veneto,1932,350045,32550,663,1260,4%,1106,23,3.1%,154,3.14,0%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
Italia,26824,3175807,509317,845,26570,5%,23656,39,1.8%,2914,4.84,1.9%,Dati della Protezione Civile del 12 Marzo 2021 ore 18:28
