Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,137,70.340,9.010,690,491,5%,448,34,-240%,43,329,-440%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Basilicata,157,23.125,6.078,1.091,175,3%,163,29,120%,12,215,910%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Calabria,544,57.622,14.537,755,513,4%,467,24,130%,46,239,700%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Campania,2.012,381.274,91.862,1.588,1.639,2%,1.499,26,-090%,140,242,-410%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Emilia-Romagna,984,363.782,52.403,1.173,2.138,4%,1.873,42,-390%,265,593,-400%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Friuli Venezia Giulia,204,104.253,8.451,698,328,4%,291,24,-880%,37,305,-750%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Lazio,1.266,317.313,46.830,798,2.761,6%,2.430,41,-300%,331,564,-030%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Liguria,279,97.929,6.176,400,601,10%,529,34,-260%,72,467,290%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Lombardia,2.313,793.450,57.093,565,4.661,8%,4.050,40,-320%,611,605,-510%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Marche,287,96.121,6.603,435,550,8%,480,32,-500%,70,461,000%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Molise,46,13.074,644,213,54,8%,41,14,510%,13,430,000%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
P.A. Bolzano,76,70.806,739,139,67,9%,60,11,000%,7,132,-2220%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
P.A. Trento,75,43.543,1.222,225,103,8%,78,14,-1430%,25,461,-380%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Piemonte,821,339.873,17.651,407,2.710,15%,2.443,56,-020%,267,615,-290%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Puglia,1.255,227.978,49.062,1.224,1.988,4%,1.749,44,-160%,239,596,-550%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Sardegna,254,53.165,17.763,1.089,429,2%,378,23,270%,51,313,-190%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Sicilia,1.095,202.515,25.211,507,1.413,6%,1.234,25,020%,179,360,110%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Toscana,886,221.859,23.047,619,1.729,8%,1.474,40,-180%,255,685,-040%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Umbria,105,53.810,3.066,348,222,7%,188,21,050%,34,386,-560%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Valle d'Aosta,45,10.643,781,622,52,7%,41,33,-1090%,11,876,-830%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Veneto,976,407.042,23.219,473,1.241,5%,1.055,21,-350%,186,379,-360%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
Italia,13.817,3.949.517,461.448,766,23.865,5%,20.971,35,-220%,2.894,480,-290%,Dati della Protezione Civile del 24 Aprile 2021 ore 20:07
