Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,227,33101,13175,1009,601,5%,559,43,-4.3&,42,3.22,-14.3%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Basilicata,73,9890,6037,1084,109,2%,99,18,-6.6&,10,1.8,0%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Calabria,229,20720,8503,442,315,4%,294,15,-0.7&,21,1.09,0%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Campania,1201,178728,84697,1464,1741,2%,1621,28,-2.1&,120,2.07,0.8%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Emilia-Romagna,1745,152204,62326,1395,2971,5%,2764,62,-1.3&,207,4.63,0.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Friuli Venezia Giulia,753,43559,13751,1135,660,5%,601,50,-4.6&,59,4.87,3.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Lazio,1428,146395,77159,1315,3090,4%,2780,47,-2.8&,310,5.29,-0.3%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Liguria,287,57021,7466,484,786,11%,716,46,-4&,70,4.54,1.4%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Lombardia,2744,455479,68210,675,5258,8%,4656,46,-2.9&,602,5.96,-1.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Marche,381,36528,10542,694,491,5%,427,28,-2.1&,64,4.21,-4.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Molise,73,5923,2735,905,66,2%,57,19,-1.7&,9,2.98,-10%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
P.A. Bolzano,169,27681,10743,2019,198,2%,175,33,-7.9&,23,4.32,4.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
P.A. Trento,251,19804,2860,527,428,15%,378,70,-7.4&,50,9.21,4.2%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Piemonte,1210,187890,41300,951,3759,9%,3516,81,-2.3&,243,5.6,1.3%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Puglia,1314,78426,52834,1318,1631,3%,1457,36,-1.2&,174,4.34,-2.8%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Sardegna,285,27695,15617,958,600,4%,547,34,-2&,53,3.25,-5.4%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Sicilia,731,82859,33865,682,1273,4%,1091,22,-3.5&,182,3.66,1.7%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Toscana,514,114760,13519,363,1200,9%,1009,27,-5&,191,5.13,-4%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Umbria,142,26909,3945,448,308,8%,265,30,-1.9&,43,4.88,2.4%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Valle d'Aosta,24,6986,500,398,77,15%,70,56,0&,7,5.58,-12.5%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Veneto,4211,209220,98014,1997,3026,3%,2687,55,-0.5&,339,6.91,-3.7%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
Italia,17992,1921778,627798,1042,28588,5%,25769,43,-2.5&,2819,4.68,-1.3%,Dati della Protezione Civile del 18 Dicembre 2020 ore 19:08
