Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,278,1382,14,181,14,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Basilicata,90,375,1,79,13,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Calabria,292,1108,15,202,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Campania,575,4221,29,636,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Emilia-Romagna,1140,9001,67,889,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Friuli Venezia Giulia,161,1277,9,175,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Lazio,1060,6421,92,943,243,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Liguria,245,1644,16,219,12,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Lombardia,821,10457,81,1810,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Marche,170,1020,17,256,49,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Molise,27,176,2,39,26,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
P.A. Bolzano,63,500,1,100,20,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
P.A. Trento,55,517,2,90,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Piemonte,690,6794,37,628,99,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Puglia,544,2923,31,503,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Sardegna,323,1602,20,204,16,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Sicilia,896,3771,63,849,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Toscana,697,5033,50,570,10,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Umbria,139,662,6,86,41,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Valle d'Aosta,16,163,2,34,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Veneto,494,6000,37,1000,0,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
Italia,8776,65047,592,9493,543,Dati della Protezione Civile del 08 Marzo 2022 ore 19:01
