Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,139,1382,6,181,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Basilicata,53,356,1,79,13,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Calabria,187,1002,8,183,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Campania,453,3887,27,573,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Emilia-Romagna,984,9001,28,889,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Friuli Venezia Giulia,156,1277,7,175,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Lazio,626,6421,54,943,243,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Liguria,206,1648,3,218,12,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Lombardia,909,10457,24,1810,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Marche,101,983,5,230,50,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Molise,13,176,1,39,26,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
P.A. Bolzano,68,500,2,100,20,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
P.A. Trento,48,517,0,90,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Piemonte,341,6794,10,628,99,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Puglia,314,2736,14,405,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Sardegna,128,1602,10,204,16,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Sicilia,795,3620,25,779,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Toscana,413,5033,13,570,14,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Umbria,170,662,5,86,41,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Valle d'Aosta,13,85,0,13,21,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Veneto,475,6000,18,1000,0,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
Italia,6592,64139,261,9195,555,Dati della Protezione Civile del 30 Giugno 2022 ore 23:45
