Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,108,1382,2,181,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Basilicata,40,362,0,79,14,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Calabria,145,978,7,183,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Campania,322,3939,16,575,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Emilia-Romagna,736,9001,26,889,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Friuli Venezia Giulia,99,1277,7,175,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Lazio,527,6421,48,943,243,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Liguria,155,1635,4,218,12,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Lombardia,638,10457,16,1810,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Marche,77,983,4,230,49,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Molise,7,176,2,39,26,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
P.A. Bolzano,51,500,2,100,20,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
P.A. Trento,31,517,0,90,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Piemonte,244,6794,7,628,99,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Puglia,219,2903,10,503,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Sardegna,103,1602,7,204,16,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Sicilia,621,3602,22,795,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Toscana,273,5033,12,570,15,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Umbria,114,662,1,86,41,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Valle d'Aosta,11,85,1,13,21,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Veneto,282,6000,12,1000,0,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
Italia,4803,64309,206,9311,556,Dati della Protezione Civile del 21 Giugno 2022 ore 23:45
