Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,171,1382,8,181,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Basilicata,28,336,1,79,14,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Calabria,140,944,7,168,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Campania,285,3868,14,575,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Emilia-Romagna,1099,9001,30,889,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,190,1277,8,175,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Lazio,630,6421,31,943,243,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Liguria,241,1579,9,218,12,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Lombardia,1177,10457,18,1810,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Marche,157,983,5,230,48,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Molise,11,176,0,39,26,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
P.A. Bolzano,85,500,2,100,20,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
P.A. Trento,83,517,4,90,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Piemonte,744,6794,16,628,99,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Puglia,155,2735,8,405,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Sardegna,90,1602,5,204,16,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Sicilia,266,3256,17,785,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Toscana,469,5033,11,570,13,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Umbria,224,662,4,86,41,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Valle d'Aosta,24,67,0,13,21,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Veneto,748,6000,31,1000,0,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
Italia,7017,63590,229,9188,553,Dati della Protezione Civile del 23 Ottobre 2022 ore 23:45
