Regione/PA,Nuovi positivi,Casi totali,Totale Positivi (Totale attualmente positivi),Totale Positivi (per 100.000 ab),Totale Ospedalizzati,Totale Ospedalizzati COVID-19 / Totale Positivi,Pz attualmente ricoverati con sintomi in AREA NON CRITICA,Pz attualmente ricoverati in AREA NON CRITICA (per 100.000 ab),Var % giornaliera pz attualmente in AREA NON CRITICA,Pz attualmente ricoverati in TERAPIA INTENSIVA,Pz attualmente ricoverati in TERAPIA INTENSIVA (per 100.000 ab),Var % giornaliera pz attualmente pos in TERAPAPIA INTENSIVA,fonte
Abruzzo,140,78.979,2.333,180,87,4%,80,6,530%,7,054,-4620%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Basilicata,72,28.839,1.373,248,47,3%,47,8,440%,0,000,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Calabria,240,77.324,4.951,261,169,3%,153,8,200%,16,084,670%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Campania,431,445.120,9.624,168,377,4%,358,6,170%,19,033,-500%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Emilia-Romagna,605,410.893,16.017,359,459,3%,411,9,200%,48,108,430%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Friuli Venezia Giulia,80,110.661,1.168,97,57,5%,46,4,1500%,11,091,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Lazio,349,374.049,15.922,277,513,3%,441,8,-350%,72,125,140%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Liguria,167,109.633,2.084,137,86,4%,76,5,-130%,10,066,-1670%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Lombardia,447,868.831,12.147,121,377,3%,332,3,030%,45,045,710%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Marche,147,110.369,3.608,239,82,2%,66,4,-430%,16,106,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Molise,20,14.245,249,83,8,3%,8,3,000%,0,000,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
P.A. Bolzano,32,74.972,725,136,23,3%,18,3,-530%,5,094,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
P.A. Trento,45,47.451,502,92,25,5%,25,5,420%,0,000,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Piemonte,175,372.184,3.787,88,159,4%,145,3,-070%,14,032,770%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Puglia,198,263.229,4.683,118,266,6%,241,6,130%,25,063,1360%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Sardegna,283,71.577,8.040,499,258,3%,237,15,-130%,21,130,500%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Sicilia,1.369,273.859,27.424,563,914,3%,806,17,100%,108,222,380%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Toscana,528,270.534,11.580,314,472,4%,419,11,150%,53,144,1280%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Umbria,115,61.584,1.771,204,58,3%,51,6,1330%,7,080,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Valle d'Aosta,3,12.012,120,96,0,0%,0,0,-10000%,0,000,000%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Veneto,513,453.901,12.939,265,221,2%,173,4,-280%,48,098,210%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
Italia,5.959,4.530.246,141.047,236,4.658,3%,4.133,7,050%,525,088,270%,Dati della Protezione Civile del 29 Agosto 2021 ore 18:03
