Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,150,1382,0,181,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Basilicata,24,338,0,79,14,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Calabria,133,952,6,179,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Campania,254,3878,9,575,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Emilia-Romagna,789,9001,21,889,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Friuli Venezia Giulia,206,1277,8,175,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Lazio,473,6421,29,943,243,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Liguria,132,1569,6,218,12,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Lombardia,786,10457,15,1810,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Marche,77,983,1,230,48,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Molise,8,176,0,39,26,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
P.A. Bolzano,120,500,3,100,20,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
P.A. Trento,66,517,4,82,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Piemonte,527,6794,12,628,99,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Puglia,126,2735,8,405,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Sardegna,62,1602,3,204,16,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Sicilia,198,3292,12,797,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Toscana,292,5033,12,570,13,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Umbria,141,662,7,86,41,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Valle d'Aosta,11,67,0,13,21,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Veneto,498,6000,15,1000,0,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
Italia,5073,63636,171,9203,553,Dati della Protezione Civile del 05 Ottobre 2022 ore 23:45
