Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte
Abruzzo,48,1324,5,177,23,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Basilicata,29,364,1,88,13,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Calabria,119,966,9,174,3,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Campania,203,3511,17,555,189,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Emilia-Romagna,340,7920,46,889,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Friuli Venezia Giulia,34,1277,8,175,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Lazio,362,6421,53,943,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Liguria,49,1696,6,217,12,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Lombardia,349,6369,63,1530,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Marche,36,971,15,212,60,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Molise,2,176,1,39,26,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
P.A. Bolzano,26,500,6,100,20,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
P.A. Trento,17,517,4,90,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Piemonte,161,5824,20,628,99,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Puglia,146,2745,19,482,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Sardegna,100,1602,15,204,16,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Sicilia,370,3756,45,891,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Toscana,227,5033,28,570,37,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Umbria,46,662,5,84,43,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Valle d'Aosta,2,83,0,33,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Veneto,158,6000,37,1000,0,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
Italia,2824,57717,403,9081,541,Dati della Protezione Civile del 07 Ottobre 2021 ore 17:59
